Name	SMARTS	Reject	Accept
Aromatic five-membered heterocycles with four heteroatoms (LS)	[a!#6]1[a!#6][a!#6][a!#6]c1		['[a!#6]1[a!#6][a!#6][a!#6]c1']
Five-membered heterocycles with five heteroatoms (LS)	[!#6!#1]1~[!#6!#1]~[!#6!#1]~[!#6!#1]~[!#6!#1]~1		['[!#6!#1]1~[!#6!#1]~[!#6!#1]~[!#6!#1]~[!#6!#1]~1']
Saturated five-membered heterocycles with five heteroatoms (LS)	[!#6!#1]1-[!#6!#1]-[!#6!#1]-[!#6!#1]-[!#6!#1]-1		['[!#6!#1]1-[!#6!#1]-[!#6!#1]-[!#6!#1]-[!#6!#1]-1']
Unsaturated five-membered heterocycles with five heteroatoms (LS)	[!#6!#1]1=[!#6!#1]-[!#6!#1]-[!#6!#1]-[!#6!#1]-1		['[!#6!#1]1=[!#6!#1]-[!#6!#1]-[!#6!#1]-[!#6!#1]-1']
Aromatic five-membered heterocycles with five heteroatoms (LS)	[a!#6]1[a!#6][a!#6][a!#6][a!#6]1		['[a!#6]1[a!#6][a!#6][a!#6][a!#6]1']
Five-membered heterocycles (HS)	[!#6!#1;R1]1~[*R1]~[*R1]~[*R1]~[*R1]~1		['[!#6!#1;R1]1~[*R1]~[*R1]~[*R1]~[*R1]~1']
Five-membered heterocycles with one heteroatom (HS)	[!#6!#1;R1]1~[#6R1]~[#6R1]~[#6R1]~[#6R1]~1		['[!#6!#1;R1]1~[#6R1]~[#6R1]~[#6R1]~[#6R1]~1']
Saturated five-membered heterocycles with one heteroatom (HS)	[!#6!#1;R1]1[CR1][CR1][CR1][CR1]1		['[!#6!#1;R1]1[CR1][CR1][CR1][CR1]1']
Pyrrolidines (HS)	[NR1]1[CR1][CR1][CR1][CR1]1		['[NR1]1[CR1][CR1][CR1][CR1]1']
Tetrahydrofurans (HS)	[OR1]1[CR1][CR1][CR1][CR1]1		['[OR1]1[CR1][CR1][CR1][CR1]1']
Tetrahydrothiophenes (HS)	[SR1]1[CR1][CR1][CR1][CR1]1		['[SR1]1[CR1][CR1][CR1][CR1]1']
Unsaturated five-membered heterocycles with one heteroatom (HS)	[$([!#6!#1;R1]1=[CR1][CR1][CR1][CR1]1),$([!#6!#1;R1]1[CR1]=[CR1][CR1][CR1]1),$([!#6!#1;R1]1[CR1][CR1]=[CR1][CR1]1),$([!#6!#1;R1]1=[CR1][CR1]=[CR1][CR1]1);!$(n1cccc1)]		['[$([!#6!#1;R1]1=[CR1][CR1][CR1][CR1]1),$([!#6!#1;R1]1[CR1]=[CR1][CR1][CR1]1),$([!#6!#1;R1]1[CR1][CR1]=[CR1][CR1]1),$([!#6!#1;R1]1=[CR1][CR1]=[CR1][CR1]1);!$(n1cccc1)]']
Pyrrolines (HS)	[$([NR1]1=[CR1][CR1][CR1][CR1]1),$([NR1]1[CR1]=[CR1][CR1][CR1]1),$([NR1]1[CR1][CR1]=[CR1][CR1]1)]		['[$([NR1]1=[CR1][CR1][CR1][CR1]1),$([NR1]1[CR1]=[CR1][CR1][CR1]1),$([NR1]1[CR1][CR1]=[CR1][CR1]1)]']
1-Pyrrolines (HS)	[NR1]1=[CR1][CR1][CR1][CR1]1		['[NR1]1=[CR1][CR1][CR1][CR1]1']
2-Pyrrolines (HS)	[NR1]1[CR1]=[CR1][CR1][CR1]1		['[NR1]1[CR1]=[CR1][CR1][CR1]1']
3-Pyrrolines (HS)	[NR1]1[CR1][CR1]=[CR1][CR1]1		['[NR1]1[CR1][CR1]=[CR1][CR1]1']
Dihydrofurans (HS)	[$([OR1]1[CR1]=[CR1][CR1][CR1]1),$([OR1]1[CR1][CR1]=[CR1][CR1]1)]		['[$([OR1]1[CR1]=[CR1][CR1][CR1]1),$([OR1]1[CR1][CR1]=[CR1][CR1]1)]']
2,3-Dihydrofurans (HS)	[OR1]1[CR1]=[CR1][CR1][CR1]1		['[OR1]1[CR1]=[CR1][CR1][CR1]1']
2,5-Dihydrofurans (HS)	[OR1]1[CR1][CR1]=[CR1][CR1]1		['[OR1]1[CR1][CR1]=[CR1][CR1]1']
Dihydrothiophenes (HS)	[$([SR1]1[CR1]=[CR1][CR1][CR1]1),$([SR1]1[CR1][CR1]=[CR1][CR1]1)]		['[$([SR1]1[CR1]=[CR1][CR1][CR1]1),$([SR1]1[CR1][CR1]=[CR1][CR1]1)]']
2,3-Dihydrothiophenes (HS)	[SR1]1[CR1]=[CR1][CR1][CR1]1		['[SR1]1[CR1]=[CR1][CR1][CR1]1']
2,5-Dihydrothiophenes (HS)	[SR1]1[CR1][CR1]=[CR1][CR1]1		['[SR1]1[CR1][CR1]=[CR1][CR1]1']
Aromatic five-membered heterocycles with one heteroatom (HS)	[a!#6;R1]1[cR1][cR1][cR1][cR1]1		['[a!#6;R1]1[cR1][cR1][cR1][cR1]1']
Pyrroles (HS)	[nR1]1[cR1][cR1][cR1][cR1]1		['[nR1]1[cR1][cR1][cR1][cR1]1']
Furans (HS)	[oR1]1[cR1][cR1][cR1][cR1]1		['[oR1]1[cR1][cR1][cR1][cR1]1']
Thiophenes (HS)	[sR1]1[cR1][cR1][cR1][cR1]1		['[sR1]1[cR1][cR1][cR1][cR1]1']
Indoles	[cR1]1[cR1][cR1][cR1][cR2]2[nR1][cR1][cR1][cR2]12		['[cR1]1[cR1][cR1][cR1][cR2]2[nR1][cR1][cR1][cR2]12']
Benzofurans	[cR1]1[cR1][cR1][cR1][cR2]2[oR1][cR1][cR1][cR2]12		['[cR1]1[cR1][cR1][cR1][cR2]2[oR1][cR1][cR1][cR2]12']
Benzothiophenes	[cR1]1[cR1][cR1][cR1][cR2]2[sR1][cR1][cR1][cR2]12		['[cR1]1[cR1][cR1][cR1][cR2]2[sR1][cR1][cR1][cR2]12']
Five-membered heterocycles with two heteroatoms (HS)	[$([!#6!#1;R1]1~[!#6!#1;R1]~[#6R1]~[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[#6R1]~[!#6!#1;R1]~[#6R1]~[#6R1]~1)]		['[$([!#6!#1;R1]1~[!#6!#1;R1]~[#6R1]~[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[#6R1]~[!#6!#1;R1]~[#6R1]~[#6R1]~1)]']
Saturated five-membered heterocycles with two heteroatoms (HS)	[$([!#6!#1;R1]1[!#6!#1;R1][CR1][CR1][CR1]1),$([!#6!#1;R1]1[CR1][!#6!#1;R1][CR1][CR1]1)]		['[$([!#6!#1;R1]1[!#6!#1;R1][CR1][CR1][CR1]1),$([!#6!#1;R1]1[CR1][!#6!#1;R1][CR1][CR1]1)]']
Diazolidines (HS)	[$([NR1]1[NR1][CR1][CR1][CR1]1),$([NR1]1[CR1][NR1][CR1][CR1]1)]		['[$([NR1]1[NR1][CR1][CR1][CR1]1),$([NR1]1[CR1][NR1][CR1][CR1]1)]']
Pyrazolidines (HS)	[NR1]1[NR1][CR1][CR1][CR1]1		['[NR1]1[NR1][CR1][CR1][CR1]1']
Imidazolidines (HS)	[NR1]1[CR1][NR1][CR1][CR1]1		['[NR1]1[CR1][NR1][CR1][CR1]1']
Dioxolanes (HS)	[$([OR1]1[OR1][CR1][CR1][CR1]1),$([OR1]1[CR1][OR1][CR1][CR1]1)]		['[$([OR1]1[OR1][CR1][CR1][CR1]1),$([OR1]1[CR1][OR1][CR1][CR1]1)]']
1,2-Dioxolanes (HS)	[OR1]1[OR1][CR1][CR1][CR1]1		['[OR1]1[OR1][CR1][CR1][CR1]1']
1,3-Dioxolanes (HS)	[OR1]1[CR1][OR1][CR1][CR1]1		['[OR1]1[CR1][OR1][CR1][CR1]1']
Dithiolanes (HS)	[$([SR1]1[SR1][CR1][CR1][CR1]1),$([SR1]1[CR1][SR1][CR1][CR1]1)]		['[$([SR1]1[SR1][CR1][CR1][CR1]1),$([SR1]1[CR1][SR1][CR1][CR1]1)]']
1,2-Dithiolanes (HS)	[SR1]1[SR1][CR1][CR1][CR1]1		['[SR1]1[SR1][CR1][CR1][CR1]1']
1,3-Dithiolanes (HS)	[SR1]1[CR1][SR1][CR1][CR1]1		['[SR1]1[CR1][SR1][CR1][CR1]1']
Unsaturated five-membered heterocycles with two heteroatoms (HS)	[$([!#6!#1;R1]1=[!#6!#1;R1][CR1]-,=[CR1][CR1]1),$([!#6!#1;R1]1[!#6!#1;R1]=[CR1][CR1][CR1]1),$([!#6!#1;R1]1[!#6!#1;R1][CR1]=[CR1][CR1]1),$([!#6!#1;R1]1=[CR1][!#6!#1;R1]-,=[CR1][CR1]1),$([!#6!#1;R1]1[CR1][!#6!#1;R1][CR1][CR1]=1),$([!#6!#1;R1]1[CR1][!#6!#1;R1][CR1]=[CR1]1)]		['[$([!#6!#1;R1]1=[!#6!#1;R1][CR1]-,=[CR1][CR1]1),$([!#6!#1;R1]1[!#6!#1;R1]=[CR1][CR1][CR1]1),$([!#6!#1;R1]1[!#6!#1;R1][CR1]=[CR1][CR1]1),$([!#6!#1;R1]1=[CR1][!#6!#1;R1]-,=[CR1][CR1]1),$([!#6!#1;R1]1[CR1][!#6!#1;R1][CR1][CR1]=1),$([!#6!#1;R1]1[CR1][!#6!#1;R1][CR1]=[CR1]1)]']
Pyrazolines (HS)	[$([NR1]1=[NR1][CR1][CR1][CR1]1),$([NR1]1[NR1]=[CR1][CR1][CR1]1),$([NR1]1[NR1][CR1]=[CR1][CR1]1)]		['[$([NR1]1=[NR1][CR1][CR1][CR1]1),$([NR1]1[NR1]=[CR1][CR1][CR1]1),$([NR1]1[NR1][CR1]=[CR1][CR1]1)]']
1-Pyrazolines (HS)	[NR1]1=[NR1][CR1][CR1][CR1]1		['[NR1]1=[NR1][CR1][CR1][CR1]1']
2-Pyrazolines (HS)	[NR1]1[NR1]=[CR1][CR1][CR1]1		['[NR1]1[NR1]=[CR1][CR1][CR1]1']
Imidazolines (HS)	[$([NR1]1=[CR1][NR1][CR1][CR1]1),$([NR1]1[CR1][NR1]=[CR1][CR1]1),$([NR1]1[CR1][NR1][CR1]=[CR1]1)]		['[$([NR1]1=[CR1][NR1][CR1][CR1]1),$([NR1]1[CR1][NR1]=[CR1][CR1]1),$([NR1]1[CR1][NR1][CR1]=[CR1]1)]']
2-Imidazolines (HS)	[NR1]1=[CR1][NR1][CR1][CR1]1		['[NR1]1=[CR1][NR1][CR1][CR1]1']
3-Imidazolines (HS)	[NR1]1[CR1][NR1]=[CR1][CR1]1		['[NR1]1[CR1][NR1]=[CR1][CR1]1']
4-Imidazolines (HS)	[NR1]1[CR1][NR1][CR1]=[CR1]1		['[NR1]1[CR1][NR1][CR1]=[CR1]1']
1,2-Dioxolenes (HS)	[OR1]1[OR1][CR1]=[CR1][CR1]1		['[OR1]1[OR1][CR1]=[CR1][CR1]1']
1,3-Dioxolenes (HS)	[OR1]1[CR1][OR1][CR1]=[CR1]1		['[OR1]1[CR1][OR1][CR1]=[CR1]1']
Dithiolenes (HS)	[$([SR1]1[SR1][CR1]=[CR1][CR1]1),$([SR1]1[CR1][SR1][CR1]=[CR1]1)]		['[$([SR1]1[SR1][CR1]=[CR1][CR1]1),$([SR1]1[CR1][SR1][CR1]=[CR1]1)]']
1,2-Dithiolenes (HS)	[SR1]1[SR1][CR1]=[CR1][CR1]1		['[SR1]1[SR1][CR1]=[CR1][CR1]1']
1,3-Dithiolenes (HS)	[SR1]1[CR1][SR1][CR1]=[CR1]1		['[SR1]1[CR1][SR1][CR1]=[CR1]1']
Aromatic five-membered heterocycles with two heteroatoms (HS)	[$([a!#6;R1]1[a!#6;R1][cR1][cR1][cR1]1),$([a!#6;R1]1[cR1][a!#6;R1][cR1][cR1]1)]		['[$([a!#6;R1]1[a!#6;R1][cR1][cR1][cR1]1),$([a!#6;R1]1[cR1][a!#6;R1][cR1][cR1]1)]']
Diazoles (HS)	[$([nR1]1[nR1][cR1][cR1][cR1]1),$([nR1]1[cR1][nR1][cR1][cR1]1)]		['[$([nR1]1[nR1][cR1][cR1][cR1]1),$([nR1]1[cR1][nR1][cR1][cR1]1)]']
Pyrazoles (HS)	[nR1]1[nR1][cR1][cR1][cR1]1		['[nR1]1[nR1][cR1][cR1][cR1]1']
Imidazoles (HS)	[nR1]1[cR1][nR1][cR1][cR1]1		['[nR1]1[cR1][nR1][cR1][cR1]1']
Oxazoles (HS)	[$([oR1]1[nR1][cR1][cR1][cR1]1),$([oR1]1[cR1][nR1][cR1][cR1]1)]		['[$([oR1]1[nR1][cR1][cR1][cR1]1),$([oR1]1[cR1][nR1][cR1][cR1]1)]']
1,2-Oxazoles (HS)	[oR1]1[nR1][cR1][cR1][cR1]1		['[oR1]1[nR1][cR1][cR1][cR1]1']
1,3-Oxazoles (HS)	[oR1]1[cR1][nR1][cR1][cR1]1		['[oR1]1[cR1][nR1][cR1][cR1]1']
Thiazoles (HS)	[$([sR1]1[nR1][cR1][cR1][cR1]1),$([sR1]1[cR1][nR1][cR1][cR1]1)]		['[$([sR1]1[nR1][cR1][cR1][cR1]1),$([sR1]1[cR1][nR1][cR1][cR1]1)]']
1,2-Thiazoles (HS)	[sR1]1[nR1][cR1][cR1][cR1]1		['[sR1]1[nR1][cR1][cR1][cR1]1']
1,3-Thiazoles (HS)	[sR1]1[cR1][nR1][cR1][cR1]1		['[sR1]1[cR1][nR1][cR1][cR1]1']
Five-membered heterocycles with three heteroatoms (HS)	[$([!#6!#1;R1]1~[!#6!#1;R1]~[!#6!#1;R1]~[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[!#6!#1;R1]~[#6R1]~[!#6!#1;R1]~[#6R1]~1)]		['[$([!#6!#1;R1]1~[!#6!#1;R1]~[!#6!#1;R1]~[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[!#6!#1;R1]~[#6R1]~[!#6!#1;R1]~[#6R1]~1)]']
Saturated five-membered heterocycles with three heteroatoms (HS)	[$([!#6!#1;R1]1[!#6!#1;R1][!#6!#1;R1][CR1][CR1]1),$([!#6!#1;R1]1[!#6!#1;R1][CR1][!#6!#1;R1][CR1]1)]		['[$([!#6!#1;R1]1[!#6!#1;R1][!#6!#1;R1][CR1][CR1]1),$([!#6!#1;R1]1[!#6!#1;R1][CR1][!#6!#1;R1][CR1]1)]']
Triazolidines (HS)	[$([NR1]1[NR1][NR1][CR1][CR1]1),$([NR1]1[NR1][CR1][NR1][CR1]1)]		['[$([NR1]1[NR1][NR1][CR1][CR1]1),$([NR1]1[NR1][CR1][NR1][CR1]1)]']
1,2,3-Triazolidines (HS)	[NR1]1[NR1][NR1][CR1][CR1]1		['[NR1]1[NR1][NR1][CR1][CR1]1']
1,2,4-Triazolidines (HS)	[NR1]1[NR1][CR1][NR1][CR1]1		['[NR1]1[NR1][CR1][NR1][CR1]1']
Trioxolanes (HS)	[$([OR1]1[OR1][OR1][CR1][CR1]1),$([OR1]1[OR1][CR1][OR1][CR1]1)]		['[$([OR1]1[OR1][OR1][CR1][CR1]1),$([OR1]1[OR1][CR1][OR1][CR1]1)]']
1,2,3-Trioxolanes (HS)	[OR1]1[OR1][OR1][CR1][CR1]1		['[OR1]1[OR1][OR1][CR1][CR1]1']
1,2,4-Trioxolanes (HS)	[OR1]1[OR1][CR1][OR1][CR1]1		['[OR1]1[OR1][CR1][OR1][CR1]1']
Trithiolanes (HS)	[$([SR1]1[SR1][SR1][CR1][CR1]1),$([SR1]1[SR1][CR1][SR1][CR1]1)]		['[$([SR1]1[SR1][SR1][CR1][CR1]1),$([SR1]1[SR1][CR1][SR1][CR1]1)]']
1,2,3-Trithiolanes (HS)	[SR1]1[SR1][SR1][CR1][CR1]1		['[SR1]1[SR1][SR1][CR1][CR1]1']
1,2,4-Trithiolanes (HS)	[SR1]1[SR1][CR1][SR1][CR1]1		['[SR1]1[SR1][CR1][SR1][CR1]1']
Unsaturated five-membered heterocycles with three heteroatoms (HS)	[$([!#6!#1;R1]1=[!#6!#1;R1][!#6!#1;R1]-,=[CR1][CR1]1),$([!#6!#1;R1]1[!#6!#1;R1][!#6!#1;R1][CR1][CR1]=1),$([!#6!#1;R1]1[!#6!#1;R1][!#6!#1;R1][CR1]=[CR1]1),$([!#6!#1;R1]1=[!#6!#1;R1][CR1][!#6!#1;R1]-,=[CR1]1),$([!#6!#1;R1]1[!#6!#1;R1][CR1][!#6!#1;R1][CR1]=1),$([!#6!#1;R1]1[!#6!#1;R1][CR1][!#6!#1;R1]=[CR1]1)] 		['[$([!#6!#1;R1]1=[!#6!#1;R1][!#6!#1;R1]-,=[CR1][CR1]1),$([!#6!#1;R1]1[!#6!#1;R1][!#6!#1;R1][CR1][CR1]=1),$([!#6!#1;R1]1[!#6!#1;R1][!#6!#1;R1][CR1]=[CR1]1),$([!#6!#1;R1]1=[!#6!#1;R1][CR1][!#6!#1;R1]-,=[CR1]1),$([!#6!#1;R1]1[!#6!#1;R1][CR1][!#6!#1;R1][CR1]=1),$([!#6!#1;R1]1[!#6!#1;R1][CR1][!#6!#1;R1]=[CR1]1)]']
1,2,3-Triazolines (HS)	[$([NR1]1=[NR1][NR1][CR1][CR1]1),$([NR1]1[NR1][NR1][CR1][CR1]=1),$([NR1]1[NR1][NR1][CR1]=[CR1]1)]		['[$([NR1]1=[NR1][NR1][CR1][CR1]1),$([NR1]1[NR1][NR1][CR1][CR1]=1),$([NR1]1[NR1][NR1][CR1]=[CR1]1)]']
1,2,4-Triazolines (HS)	[$([NR1]1=[NR1][CR1][NR1][CR1]1),$([NR1]1[NR1]=[CR1][NR1][CR1]1),$([NR1]1[NR1][CR1]=[NR1][CR1]1)]		['[$([NR1]1=[NR1][CR1][NR1][CR1]1),$([NR1]1[NR1]=[CR1][NR1][CR1]1),$([NR1]1[NR1][CR1]=[NR1][CR1]1)]']
1,2,3-Trioxoles (HS)	[OR1]1[OR1][OR1][CR1]=[CR1]1		['[OR1]1[OR1][OR1][CR1]=[CR1]1']
1,2,3-Trithioles (HS)	[SR1]1[SR1][SR1][CR1]=[CR1]1		['[SR1]1[SR1][SR1][CR1]=[CR1]1']
Aromatic five-membered heterocycles with three heteroatoms (HS)	[$([a!#6;R1]1[a!#6;R1][a!#6;R1][cR1][cR1]1),$([a!#6;R1]1[a!#6;R1][cR1][a!#6;R1][cR1]1)]		['[$([a!#6;R1]1[a!#6;R1][a!#6;R1][cR1][cR1]1),$([a!#6;R1]1[a!#6;R1][cR1][a!#6;R1][cR1]1)]']
Triazoles (HS)	[$([nR1]1[nR1][nR1][cR1][cR1]1),$([nR1]1[nR1][cR1][nR1][cR1]1)]		['[$([nR1]1[nR1][nR1][cR1][cR1]1),$([nR1]1[nR1][cR1][nR1][cR1]1)]']
1,2,3-Triazoles (HS)	[nR1]1[nR1][nR1][cR1][cR1]1		['[nR1]1[nR1][nR1][cR1][cR1]1']
1,2,4-Triazoles (HS)	[nR1]1[nR1][cR1][nR1][cR1]1		['[nR1]1[nR1][cR1][nR1][cR1]1']
Oxadiazoles (HS)	[$([oR1]1[nR1][nR1][cR1][cR1]1),$([oR1]1[nR1][cR1][nR1][cR1]1),$([oR1]1[nR1][cR1][cR1][nR1]1),$([oR1]1[cR1][nR1][nR1][cR1]1)]		['[$([oR1]1[nR1][nR1][cR1][cR1]1),$([oR1]1[nR1][cR1][nR1][cR1]1),$([oR1]1[nR1][cR1][cR1][nR1]1),$([oR1]1[cR1][nR1][nR1][cR1]1)]']
1,2,3-Oxadiazoles (HS)	[oR1]1[nR1][nR1][cR1][cR1]1		['[oR1]1[nR1][nR1][cR1][cR1]1']
1,2,4-Oxadiazoles (HS)	[oR1]1[nR1][cR1][nR1][cR1]1		['[oR1]1[nR1][cR1][nR1][cR1]1']
1,2,5-Oxadiazoles (furazanes) (HS)	[oR1]1[nR1][cR1][cR1][nR1]1		['[oR1]1[nR1][cR1][cR1][nR1]1']
1,3,4-Oxadiazoles (HS)	[oR1]1[cR1][nR1][nR1][cR1]1		['[oR1]1[cR1][nR1][nR1][cR1]1']
Five-membered heterocycles with four heteroatoms (HS)	[!#6!#1;R1]1~[!#6!#1;R1]~[!#6!#1;R1]~[!#6!#1;R1]~[#6R1]~1		['[!#6!#1;R1]1~[!#6!#1;R1]~[!#6!#1;R1]~[!#6!#1;R1]~[#6R1]~1']
Saturated five-membered heterocycles with four heteroatoms (HS)	[!#6!#1;R1]1-[!#6!#1;R1]-[!#6!#1;R1]-[!#6!#1;R1][CR1]1		['[!#6!#1;R1]1-[!#6!#1;R1]-[!#6!#1;R1]-[!#6!#1;R1][CR1]1']
Tetrazolidines (HS)	[NR1]1[NR1][NR1][NR1][CR1]1		['[NR1]1[NR1][NR1][NR1][CR1]1']
Tetraoxolanes (HS)	[OR1]1[OR1][OR1][OR1][CR1]1		['[OR1]1[OR1][OR1][OR1][CR1]1']
Tetrathiolanes (HS)	[SR1]1[SR1][SR1][SR1][CR1]1		['[SR1]1[SR1][SR1][SR1][CR1]1']
Unsaturated five-membered heterocycles with four heteroatoms (HS)	[$([!#6!#1;R1]1=[!#6!#1;R1][!#6!#1;R1]-,=[!#6!#1;R1][#6R1]1),$([!#6!#1;R1]1[!#6!#1;R1]=[!#6!#1;R1][!#6!#1;R1][#6R1]1),$([!#6!#1;R1]1[!#6!#1;R1][!#6!#1;R1][!#6!#1;R1][#6R1]=1)]		['[$([!#6!#1;R1]1=[!#6!#1;R1][!#6!#1;R1]-,=[!#6!#1;R1][#6R1]1),$([!#6!#1;R1]1[!#6!#1;R1]=[!#6!#1;R1][!#6!#1;R1][#6R1]1),$([!#6!#1;R1]1[!#6!#1;R1][!#6!#1;R1][!#6!#1;R1][#6R1]=1)]']
Aromatic five-membered heterocycles with four heteroatoms (HS)	[a!#6;R1]1[a!#6;R1][a!#6;R1][a!#6;R1][cR1]1		['[a!#6;R1]1[a!#6;R1][a!#6;R1][a!#6;R1][cR1]1']
Tetrazoles (HS)	[nR1]1[nR1][nR1][nR1][cR1]1		['[nR1]1[nR1][nR1][nR1][cR1]1']
Oxatriazoles (HS)	[$([oR1]1[nR1][nR1][nR1][cR1]1),$([oR1]1[nR1][nR1][cR1][nR1]1)]		['[$([oR1]1[nR1][nR1][nR1][cR1]1),$([oR1]1[nR1][nR1][cR1][nR1]1)]']
1,2,3,4-Oxatriazoles (HS)	[oR1]1[nR1][nR1][nR1][cR1]1		['[oR1]1[nR1][nR1][nR1][cR1]1']
1,2,3,5-Oxatriazoles (HS)	[oR1]1[nR1][nR1][cR1][nR1]1		['[oR1]1[nR1][nR1][cR1][nR1]1']
Thiatriazoles (HS)	[$([sR1]1[nR1][nR1][nR1][cR1]1),$([sR1]1[nR1][nR1][cR1][nR1]1)]		['[$([sR1]1[nR1][nR1][nR1][cR1]1),$([sR1]1[nR1][nR1][cR1][nR1]1)]']
1,2,3,4-Thiatriazoles (HS)	[sR1]1[nR1][nR1][nR1][cR1]1		['[sR1]1[nR1][nR1][nR1][cR1]1']
1,2,3,5-Thiatriazoles (HS)	[sR1]1[nR1][nR1][cR1][nR1]1		['[sR1]1[nR1][nR1][cR1][nR1]1']
Five-membered heterocycles with five heteroatoms (HS)	[!#6!#1;R1]1~[!#6!#1;R1]~[!#6!#1;R1]~[!#6!#1;R1]~[!#6!#1;R1]~1		['[!#6!#1;R1]1~[!#6!#1;R1]~[!#6!#1;R1]~[!#6!#1;R1]~[!#6!#1;R1]~1']
Saturated five-membered heterocycles with five heteroatoms (HS)	[!#6!#1;R1]1-[!#6!#1;R1]-[!#6!#1;R1]-[!#6!#1;R1]-[!#6!#1;R1]-1		['[!#6!#1;R1]1-[!#6!#1;R1]-[!#6!#1;R1]-[!#6!#1;R1]-[!#6!#1;R1]-1']
Pentazolidines (HS)	[NR1]1[NR1][NR1][NR1][NR1]1		['[NR1]1[NR1][NR1][NR1][NR1]1']
Pentaoxolanes (HS)	[OR1]1[OR1][OR1][OR1][OR1]1		['[OR1]1[OR1][OR1][OR1][OR1]1']
Pentathiolanes (HS)	[SR1]1[SR1][SR1][SR1][SR1]1		['[SR1]1[SR1][SR1][SR1][SR1]1']
Unsaturated five-membered heterocycles with five heteroatoms (HS)	[!#6!#1;R1]1=[!#6!#1;R1]-[!#6!#1;R1]-[!#6!#1;R1]-[!#6!#1;R1]-1		['[!#6!#1;R1]1=[!#6!#1;R1]-[!#6!#1;R1]-[!#6!#1;R1]-[!#6!#1;R1]-1']
Aromatic five-membered heterocycles with five heteroatoms (HS)	[a!#6;R1]1[a!#6;R1][a!#6;R1][a!#6;R1][a!#6;R1]1		['[a!#6;R1]1[a!#6;R1][a!#6;R1][a!#6;R1][a!#6;R1]1']
Pentazoles	[nR1]1[nR1][nR1][nR1][nR1]1		['[nR1]1[nR1][nR1][nR1][nR1]1']
Six-membered heterocycles (LS)	[!#6!#1]1~*~*~*~*~*~1		['[!#6!#1]1~*~*~*~*~*~1']
Six-membered heterocycles with one heteroatom (LS)	[!#6!#1]1~[#6]~[#6]~[#6]~[#6]~[#6]~1		['[!#6!#1]1~[#6]~[#6]~[#6]~[#6]~[#6]~1']
Saturated six-membered heterocycles with one heteroatom (LS)	[!#6!#1]1CCCCC1		['[!#6!#1]1CCCCC1']
Unsaturated six-membered heterocycles with one heteroatom (LS)	[$([!#1!#6]1=C~C~C~C~C~1),$([!#1!#6]1~C=C~C~C~C~1),$([!#1!#6]1~C~C=C~C~C~1);!$([a!c]1ccccc1)]		['[$([!#1!#6]1=C~C~C~C~C~1),$([!#1!#6]1~C=C~C~C~C~1),$([!#1!#6]1~C~C=C~C~C~1);!$([a!c]1ccccc1)]']
Aromatic six-membered heterocycles with one heteroatom (LS)	[a!c]1ccccc1		['[a!c]1ccccc1']
Six-membered heterocycles with two heteroatoms (LS)	[$([!#6!#1]1~[!#6!#1]~[#6]~[#6]~[#6]~[#6]~1),$([!#6!#1]1~[#6]~[!#6!#1]~[#6]~[#6]~[#6]~1),$([!#6!#1]1~[#6]~[#6]~[!#6!#1]~[#6]~[#6]~1)]		['[$([!#6!#1]1~[!#6!#1]~[#6]~[#6]~[#6]~[#6]~1),$([!#6!#1]1~[#6]~[!#6!#1]~[#6]~[#6]~[#6]~1),$([!#6!#1]1~[#6]~[#6]~[!#6!#1]~[#6]~[#6]~1)]']
Saturated six-membered heterocycles with two heteroatoms (LS)	[$([!#6!#1]1[!#6!#1]CCCC1),$([!#6!#1]1C[!#6!#1]CCC1),$([!#6!#1]1CC[!#6!#1]CC1)]		['[$([!#6!#1]1[!#6!#1]CCCC1),$([!#6!#1]1C[!#6!#1]CCC1),$([!#6!#1]1CC[!#6!#1]CC1)]']
