Name	Group	SMARTS	Author	Article	Alert_ID	Reject	Accept
Alkyl esters of sulfonic and sulphuric acids	R = aliphatic carbon or any aromatic atom; R1 = methy, ethyl	[$([CX4,a!r0][Sv6X4](=[OX1])(=[OX1])[OX2][$([CH3]),$([CH2][CH3])]),$([CX4,a!r0][OX2][Sv6X4](=[OX1])(=[OX1])[OX2][$([CH3]),$([CH2][CH3])])]	Bailey, AB, Chanderbhan, R, Collazo-Braier, N, Cheeseman, MA, Twaroski, ML, 	The use of structure-activity relationship analysis in the food contact notification program.	TA411		['[$([CX4,a!R0][Sv6X4](=[OX1])(=[OX1])[OX2][$([CH3]),$([CH2][CH3])]),$([CX4,a!R0][OX2][Sv6X4](=[OX1])(=[OX1])[OX2][$([CH3]),$([CH2][CH3])])]']
Alkyl esters of phosphonic and phosphoric acids	R = aliphatic carbon or any aromatic atom; R1 = methy, ethyl; R2 = H, aliphatic carbon	[$([CX4,a!r0][Pv5X4](=[OX1])([OX2][$([CH3]),$([CH2][CH3])])[OX2][$([CH3]),$([CH2][CH3])]),$([CX4,#1][OX2][Pv5X4](=[OX1])([OX2][CX4,#1])[OX2][$([CH3]),$([CH2][CH3])])]	Bailey, AB, Chanderbhan, R, Collazo-Braier, N, Cheeseman, MA, Twaroski, ML, 	The use of structure-activity relationship analysis in the food contact notification program.	TA412		['[$([CX4,a!R0][Pv5X4](=[OX1])([OX2][$([CH3]),$([CH2][CH3])])[OX2][$([CH3]),$([CH2][CH3])]),$([CX4,#1][OX2][Pv5X4](=[OX1])([OX2][CX4,#1])[OX2][$([CH3]),$([CH2][CH3])])]']
Mixed alkyl esters of thiophosphoric acid	R = aliphatic carbon or any aromatic atom; R1 = methy, ethyl	[CX4][OX2][Pv5X4](=[SX1])([OX2][CX4,#1])[OX2][$([CH3]),$([CH2][CH3])]	Bailey, AB, Chanderbhan, R, Collazo-Braier, N, Cheeseman, MA, Twaroski, ML, 	The use of structure-activity relationship analysis in the food contact notification program.	TA413		['[CX4][OX2][Pv5X4](=[SX1])([OX2][CX4,#1])[OX2][$([CH3]),$([CH2][CH3])]']
Haloethylamines	R = hydrogen or carbon atom; X = F, Cl, Br, I	[NX3]([#1,#6])([#1,#6])[CH2][CH2][Cl,Br,I,F]	Bailey, AB, Chanderbhan, R, Collazo-Braier, N, Cheeseman, MA, Twaroski, ML, 	The use of structure-activity relationship analysis in the food contact notification program.	TA414		['[NX3]([#1,#6])([#1,#6])[CH2][CH2][Cl,Br,I,F]']
Haloalkylethers	R = carbon atom; X = F,Cl,Br,I; only ethers containing -OCH2X (methyl) or -OCH2CH2X (ethyl) groups are included	[$([#6][OX2][CH2][CH2][Cl,Br,I]),$([#6][OX2][CH2][Cl,Br,I])]	Bailey, AB, Chanderbhan, R, Collazo-Braier, N, Cheeseman, MA, Twaroski, ML, 	The use of structure-activity relationship analysis in the food contact notification program.	TA415		['[$([#6][OX2][CH2][CH2][Cl,Br,I]),$([#6][OX2][CH2][Cl,Br,I])]']
α-Halocarbonyl or a-halohydroxy	R = any atom/ group	[$([CX3](=[OX1])[CH2][Cl,Br,I]),$([CX4!H0]([OH1])[CH2][Cl,Br,I])]	Bailey, AB, Chanderbhan, R, Collazo-Braier, N, Cheeseman, MA, Twaroski, ML, 	The use of structure-activity relationship analysis in the food contact notification program.	TA416		['[$([CX3](=[OX1])[CH2][Cl,Br,I]),$([CX4!H0]([OH1])[CH2][Cl,Br,I])]']
Haloamines	R = carbon atom; X = Cl, Br, I, F	[#6][NX3]([#6])[Cl,Br,I,F]	Bailey, AB, Chanderbhan, R, Collazo-Braier, N, Cheeseman, MA, Twaroski, ML, 	The use of structure-activity relationship analysis in the food contact notification program.	TA417		['[#6][NX3]([#6])[Cl,Br,I,F]']
α, β-Unsaturated carbonyls	R = any atom/ group; this toxicophor includes aldehyde, ketone, ester, amide groups	[CX3]=[CX3][CX3](=[OX1])[$([#1][CX3]=[OX1]),$([#6]([CX3]=[OX1])),$([OX2]([CX3]=[OX1])[#6]),$([NX3]([CX3]=[OX1])([#1,#6])[#1,#6])]	Bailey, AB, Chanderbhan, R, Collazo-Braier, N, Cheeseman, MA, Twaroski, ML, 	The use of structure-activity relationship analysis in the food contact notification program.	TA418		['[CX3]=[CX3][CX3](=[OX1])[$([#1][CX3]=[OX1]),$([#6]([CX3]=[OX1])),$([OX2]([CX3]=[OX1])[#6]),$([NX3]([CX3]=[OX1])([#1,#6])[#1,#6])]']
Allylic halides and alkoxides	R, R1 = any atom/ group; X = Cl, Br, I	[CX3]=[CX3][CH2][$([Cl,Br,I]),$([OX2])]	Bailey, AB, Chanderbhan, R, Collazo-Braier, N, Cheeseman, MA, Twaroski, ML, 	The use of structure-activity relationship analysis in the food contact notification program.	TA419		['[CX3]=[CX3][CH2][$([Cl,Br,I]),$([OX2])]']
Halogenated methanes	X = F, Cl, Br, I	[CX4]([H,F,Cl,Br,I])([H,F,Cl,Br,I])([H,F,Cl,Br,I])[F,Cl,Br,I]	Bailey, AB, Chanderbhan, R, Collazo-Braier, N, Cheeseman, MA, Twaroski, ML, 	The use of structure-activity relationship analysis in the food contact notification program.	TA420		['[CX4]([H,F,Cl,Br,I])([H,F,Cl,Br,I])([H,F,Cl,Br,I])[F,Cl,Br,I]']
Vinyl halides	R = any atom/ group; X = Cl, Br, I	[CX3]=[CX3H1][Cl,Br,I]	Bailey, AB, Chanderbhan, R, Collazo-Braier, N, Cheeseman, MA, Twaroski, ML, 	The use of structure-activity relationship analysis in the food contact notification program.	TA421		['[CX3]=[CX3H1][Cl,Br,I]']
Polycyclic aromatic hydrocarbons	SMARTS notation matches aromatic hydrocarbons containing two or more fused aromatic rings	[c;R1,R2,R3]1[c;R1,R2,R3][c;R1,R2,R3][c;R2,R3]2[c;R2,R3]([c;R1,R2,R3]1)[c;R1,R2,R3][c;R1,R2,R3][c;R1,R2,R3][c;R1,R2,R3]2	Bailey, AB, Chanderbhan, R, Collazo-Braier, N, Cheeseman, MA, Twaroski, ML, 	The use of structure-activity relationship analysis in the food contact notification program.	TA422		['[c;R1,R2,R3]1[c;R1,R2,R3][c;R1,R2,R3][c;R2,R3]2[c;R2,R3]([c;R1,R2,R3]1)[c;R1,R2,R3][c;R1,R2,R3][c;R1,R2,R3][c;R1,R2,R3]2']
Isocyanate	R = any atom/ group	[NX2]=[CX2]=[OX1]	Bailey, AB, Chanderbhan, R, Collazo-Braier, N, Cheeseman, MA, Twaroski, ML, 	The use of structure-activity relationship analysis in the food contact notification program.	TA423		['[NX2]=[CX2]=[OX1]']
Isothiocyanate	R = any atom/ group	[NX2]=[CX2]=[SX1]	Bailey, AB, Chanderbhan, R, Collazo-Braier, N, Cheeseman, MA, Twaroski, ML, 	The use of structure-activity relationship analysis in the food contact notification program.	TA424		['[NX2]=[CX2]=[SX1]']
Azoarenes	Ar = any aromatic/heteroaromatic atom; chemicals with sulfonic acid group at both ring  systems connected to the aromatic azo group are excluded	[$([NX2]([a!r0])=[NX2][a!r0]);!$([NX2](aaS(=O)(=O)[OH])=[NX2]aaS(=O)(=O)[OH]);!$([NX2](aaS(=O)(=O)[OH])=[NX2]aaaS(=O)(=O)[OH]);!$([NX2](aaaS(=O)(=O)[OH])=[NX2]aaS(=O)(=O)[OH]);!$([NX2](aaS(=O)(=O)[OH])=[NX2]aaaaS(=O)(=O)[OH])!$([NX2](aaaaS(=O)(=O)[OH])=[NX2]aaS(=O)(=O)[OH]);!$([NX2](aaaS(=O)(=O)[OH])=[NX2]aaaS(=O)(=O)[OH]);!$([NX2](aaaS(=O)(=O)[OH])=[NX2]aaaaS(=O)(=O)[OH]);!$([NX2](aaaaS(=O)(=O)[OH])=[NX2]aaaS(=O)(=O)[OH]);!$([NX2](aaaaS(=O)(=O)[OH])=[NX2]aaaaS(=O)(=O)[OH])]	Bailey, AB, Chanderbhan, R, Collazo-Braier, N, Cheeseman, MA, Twaroski, ML, 	The use of structure-activity relationship analysis in the food contact notification program.	TA425		['[$([NX2]([a!R0])=[NX2][a!R0]);!$([NX2](aaS(=O)(=O)[OH])=[NX2]aaS(=O)(=O)[OH]);!$([NX2](aaS(=O)(=O)[OH])=[NX2]aaaS(=O)(=O)[OH]);!$([NX2](aaaS(=O)(=O)[OH])=[NX2]aaS(=O)(=O)[OH]);!$([NX2](aaS(=O)(=O)[OH])=[NX2]aaaaS(=O)(=O)[OH])!$([NX2](aaaaS(=O)(=O)[OH])=[NX2]aaS(=O)(=O)[OH]);!$([NX2](aaaS(=O)(=O)[OH])=[NX2]aaaS(=O)(=O)[OH]);!$([NX2](aaaS(=O)(=O)[OH])=[NX2]aaaaS(=O)(=O)[OH]);!$([NX2](aaaaS(=O)(=O)[OH])=[NX2]aaaS(=O)(=O)[OH]);!$([NX2](aaaaS(=O)(=O)[OH])=[NX2]aaaaS(=O)(=O)[OH])]']
Alkyl esters of phosphonic or sulphonic acids	R = aliphatic carbon or any aromatic atom; R1 = aliphatic carbon; R2 = H, aliphatic carbon	[$([CX4,a][Sv6X4](=[OX1])(=[OX1])[OX2][CX4]),$([CX4,a][Pv5X4](=[OX1])([OX2][#1,CX4])[OX2][CX4])]	Ashby, J, Tennant, RW, 	Chemical structure, Salmonella mutagenicity and extent of carcinogenicity as indicators of genotoxic carcinogenesis among 222 chemicals tested in rodents by the U.S. NCI/NTP.	TA426		['[$([CX4,a][Sv6X4](=[OX1])(=[OX1])[OX2][CX4]),$([CX4,a][Pv5X4](=[OX1])([OX2][#1,CX4])[OX2][CX4])]']
Aromatic nitro groups	Ar = any aromatic/heteroaromatic ring; chemicals with ortho-disubstitution, or with an ortho carboxylic acid substituent to the nitrogen substituent are excluded	[a!r0][$([NX3+](=[OX1])[O-]),$([NX3](=[OX1])=[OX1]);!$([NX3]a(a-[!#1])a-[!#1]);!$([NX3]aa-C(=[OX1])[OH])]	Ashby, J, Tennant, RW, 	Chemical structure, Salmonella mutagenicity and extent of carcinogenicity as indicators of genotoxic carcinogenesis among 222 chemicals tested in rodents by the U.S. NCI/NTP.	TA427		['[a!R0][$([NX3+](=[OX1])[O-]),$([NX3](=[OX1])=[OX1]);!$([NX3]a(a-[!#1])a-[!#1]);!$([NX3]aa-C(=[OX1])[OH])]']
Aromatic azo groups	Ar = any aromatic/heteroaromatic atom; chemicals with sulfonic acid group at both ring  systems connected to the aromatic azo group are excluded	[$([NX2]([a!r0])=[NX2][a!r0]);!$([NX2](aaS(=O)(=O)[OH])=[NX2]aaS(=O)(=O)[OH]);!$([NX2](aaS(=O)(=O)[OH])=[NX2]aaaS(=O)(=O)[OH]);!$([NX2](aaaS(=O)(=O)[OH])=[NX2]aaS(=O)(=O)[OH]);!$([NX2](aaS(=O)(=O)[OH])=[NX2]aaaaS(=O)(=O)[OH])!$([NX2](aaaaS(=O)(=O)[OH])=[NX2]aaS(=O)(=O)[OH]);!$([NX2](aaaS(=O)(=O)[OH])=[NX2]aaaS(=O)(=O)[OH]);!$([NX2](aaaS(=O)(=O)[OH])=[NX2]aaaaS(=O)(=O)[OH]);!$([NX2](aaaaS(=O)(=O)[OH])=[NX2]aaaS(=O)(=O)[OH]);!$([NX2](aaaaS(=O)(=O)[OH])=[NX2]aaaaS(=O)(=O)[OH])]	Ashby, J, Tennant, RW, 	Chemical structure, Salmonella mutagenicity and extent of carcinogenicity as indicators of genotoxic carcinogenesis among 222 chemicals tested in rodents by the U.S. NCI/NTP.	TA428		['[$([NX2]([a!R0])=[NX2][a!R0]);!$([NX2](aaS(=O)(=O)[OH])=[NX2]aaS(=O)(=O)[OH]);!$([NX2](aaS(=O)(=O)[OH])=[NX2]aaaS(=O)(=O)[OH]);!$([NX2](aaaS(=O)(=O)[OH])=[NX2]aaS(=O)(=O)[OH]);!$([NX2](aaS(=O)(=O)[OH])=[NX2]aaaaS(=O)(=O)[OH])!$([NX2](aaaaS(=O)(=O)[OH])=[NX2]aaS(=O)(=O)[OH]);!$([NX2](aaaS(=O)(=O)[OH])=[NX2]aaaS(=O)(=O)[OH]);!$([NX2](aaaS(=O)(=O)[OH])=[NX2]aaaaS(=O)(=O)[OH]);!$([NX2](aaaaS(=O)(=O)[OH])=[NX2]aaaS(=O)(=O)[OH]);!$([NX2](aaaaS(=O)(=O)[OH])=[NX2]aaaaS(=O)(=O)[OH])]']
Aromatic rings N-oxides	Any aromatic or heteroaromatic ring	[O-][N+]1=CC=CC=C1	Ashby, J, Tennant, RW, 	Chemical structure, Salmonella mutagenicity and extent of carcinogenicity as indicators of genotoxic carcinogenesis among 222 chemicals tested in rodents by the U.S. NCI/NTP.	TA429		['[O-][N+]1=CC=CC=C1']
Aromatic mono- and dialkylamino groups	Ar = any aromatic/heteroaromatic ring; R1 = hydrogen, methyl, ethyl; R2 = methyl, ethyl; chemicals with ortho-disubstitution, or with an ortho carboxylic acid substituent with respect to the amine group are excluded	[a!r0][$([NX3H1][CH3]),$([NX3H1][CH2][CH3]),$([NX3]([CH3])[CH3]),$([NX3]([CH3])[CH2][CH3]),$([NX3]([CH2][CH3])[CH2][CH3]);!$([NX3]a(a-[!#1])a-[!#1]);!$([NX3]aa-C(=[OX1])[OH])]	Ashby, J, Tennant, RW, 	Chemical structure, Salmonella mutagenicity and extent of carcinogenicity as indicators of genotoxic carcinogenesis among 222 chemicals tested in rodents by the U.S. NCI/NTP.	TA430		['[a!R0][$([NX3H1][CH3]),$([NX3H1][CH2][CH3]),$([NX3]([CH3])[CH3]),$([NX3]([CH3])[CH2][CH3]),$([NX3]([CH2][CH3])[CH2][CH3]);!$([NX3]a(a-[!#1])a-[!#1]);!$([NX3]aa-C(=[OX1])[OH])]']
Alkyl hydrazines	R = alkyl; R1 = hydrogen or alkyl	[NX3]([CX4])([#1,CX4])[NX3]([#1,CX4])[#1,CX4]	Ashby, J, Tennant, RW, 	Chemical structure, Salmonella mutagenicity and extent of carcinogenicity as indicators of genotoxic carcinogenesis among 222 chemicals tested in rodents by the U.S. NCI/NTP.	TA431		['[NX3]([CX4])([#1,CX4])[NX3]([#1,CX4])[#1,CX4]']
Alkyl aldehydes	R = aliphatic carbon; α,β-unsaturated aldehydes are excluded	[$([CX3]([H])(=[OX1])[#1,CX4])&!$([CX3]([H])(=[OX1])[CX3]=[CX3])]	Ashby, J, Tennant, RW, 	Chemical structure, Salmonella mutagenicity and extent of carcinogenicity as indicators of genotoxic carcinogenesis among 222 chemicals tested in rodents by the U.S. NCI/NTP.	TA432		['[$([CX3]([H])(=[OX1])[#1,CX4])&!$([CX3]([H])(=[OX1])[CX3]=[CX3])]']
N-Methylol derivatives	R = any atom/ group	[OH1][CH2][NX3]	Ashby, J, Tennant, RW, 	Chemical structure, Salmonella mutagenicity and extent of carcinogenicity as indicators of genotoxic carcinogenesis among 222 chemicals tested in rodents by the U.S. NCI/NTP.	TA433		['[OH1][CH2][NX3]']
Monohaloalkenes	R1, R2 (or R3) = H or aliphatic carbon; R3 (or R2) = any atom/group except halogens; X = Cl; chlorinated olefins have been scored as positive only in cases where a sterically accessible epoxide derivative could be formed, i.e. where at least one hydrogen or alkyl group is attached to each carbon atom	[CX3]([CX4,#1])(Cl)=[CX3]([!F!Cl!Br!I])[CX4,#1]	Ashby, J, Tennant, RW, 	Chemical structure, Salmonella mutagenicity and extent of carcinogenicity as indicators of genotoxic carcinogenesis among 222 chemicals tested in rodents by the U.S. NCI/NTP.	TA434		['[CX3]([CX4,#1])(Cl)=[CX3]([!F!Cl!Br!I])[CX4,#1]']
β-Haloethyl N, S - mustards	R = any atom/ group; X = F, Cl, Br, I	[F,Cl,Br,I][CH2][CH2][NX3,SX2][CH2][CH2][F,Cl,Br,I]	Ashby, J, Tennant, RW, 	Chemical structure, Salmonella mutagenicity and extent of carcinogenicity as indicators of genotoxic carcinogenesis among 222 chemicals tested in rodents by the U.S. NCI/NTP.	TA435		['[F,Cl,Br,I][CH2][CH2][NX3,SX2][CH2][CH2][F,Cl,Br,I]']
N-Chloroamines	R = carbon atom; X = F,Cl,Br,I	[#6][NX3]([#6])Cl	Ashby, J, Tennant, RW, 	Chemical structure, Salmonella mutagenicity and extent of carcinogenicity as indicators of genotoxic carcinogenesis among 222 chemicals tested in rodents by the U.S. NCI/NTP.	TA436		['[#6][NX3]([#6])Cl']
Propiolactones and propiosultones	SMARTS: 	[$([OX2]1[CX4][CX4][CX3]1(=[OX1])),$([CX4]1[CX4][CX4][Sv6;X4](=[OX1])(=[OX1])[OX2]1)]	Ashby, J, Tennant, RW, 	Chemical structure, Salmonella mutagenicity and extent of carcinogenicity as indicators of genotoxic carcinogenesis among 222 chemicals tested in rodents by the U.S. NCI/NTP.	TA437		['[$([OX2]1[CX4][CX4][CX3]1(=[OX1])),$([CX4]1[CX4][CX4][Sv6;X4](=[OX1])(=[OX1])[OX2]1)]']
Aromatic and aliphatic aziridinyl derivatives	R = any atom/ group	[CX4]1[NX3][CX4]1	Ashby, J, Tennant, RW, 	Chemical structure, Salmonella mutagenicity and extent of carcinogenicity as indicators of genotoxic carcinogenesis among 222 chemicals tested in rodents by the U.S. NCI/NTP.	TA438		['[CX4]1[NX3][CX4]1']
Aromatic and aliphatic substituted primary alkyl halides	R = aliphatic carbon or aromatic atom; X = F, Cl, Br, I	[F,Cl,Br,I][CH2][CX4,a]	Ashby, J, Tennant, RW, 	Chemical structure, Salmonella mutagenicity and extent of carcinogenicity as indicators of genotoxic carcinogenesis among 222 chemicals tested in rodents by the U.S. NCI/NTP.	TA439		['[F,Cl,Br,I][CH2][CX4,a]']
Derivatives of urethane (carbamates)	R = any atom/ group	[NX3][CX3](=[OX1])[OX2]	Ashby, J, Tennant, RW, 	Chemical structure, Salmonella mutagenicity and extent of carcinogenicity as indicators of genotoxic carcinogenesis among 222 chemicals tested in rodents by the U.S. NCI/NTP.	TA440		['[NX3][CX3](=[OX1])[OX2]']
Aromatic amines	Ar = any aromatic/heteroaromatic ring; R = hydrogen or carbon atom; this toxicophor includes N-hydroxy derivatives of aromatic amines and the derived esters; chemicals with ortho-disubstitution, or with an ortho carboxylic acid substituent to the nitrogen substituent are excluded	[a!r0][$([NH2]),$([NX3H1][#6]),$([NX3]([#6])[#6]),$([NX3]([#6,#1])[OX2H1]),$([NX3]([#6,#1])[OX2][CX3]=[OX1]);!$([NX3]a(a-[!#1])a-[!#1]);!$([NX3]aa-C(=[OX1])[OH])]	Ashby, J, Tennant, RW, 	Chemical structure, Salmonella mutagenicity and extent of carcinogenicity as indicators of genotoxic carcinogenesis among 222 chemicals tested in rodents by the U.S. NCI/NTP.	TA441		['[a!R0][$([NH2]),$([NX3H1][#6]),$([NX3]([#6])[#6]),$([NX3]([#6,#1])[OX2H1]),$([NX3]([#6,#1])[OX2][CX3]=[OX1]);!$([NX3]a(a-[!#1])a-[!#1]);!$([NX3]aa-C(=[OX1])[OH])]']
Aliphatic and aromatic epoxides	R = any atom/ group	[$([CX4]1[OX2][CX4]1),$([#6]1=[#6][#8]1)]	Ashby, J, Tennant, RW, 	Chemical structure, Salmonella mutagenicity and extent of carcinogenicity as indicators of genotoxic carcinogenesis among 222 chemicals tested in rodents by the U.S. NCI/NTP.	TA442		['[$([CX4]1[OX2][CX4]1),$([#6]1=[#6][#8]1)]']
